Date,AUD=,NZD=,EUR=,GBP=,CAD=,CHF=,JPY=,AUDNZD=R,EURAUD=R,GBPAUD=R,AUDCAD=R,AUDCHF=R,AUDJPY=R,EURNZD=R,GBPNZD=R,NZDCAD=R,NZDCHF=R,NZDJPY=R,EURGBP=R,EURCAD=R,EURCHF=R,EURJPY=R,GBPCAD=R,GBPCHF=R,GBPJPY=R,CADCHF=R,CADJPY=R,CHFJPY=R
1998-02-27,0.67875,0.58535,1.0884,1.64425,1.42375,1.4665,126.125,1.15955,1.60355,2.42245,0.96635,0.9954,85.61,1.8594,2.809,0.83335,0.8584,73.83,0.6619,1.5496,1.59615,137.275,2.341,2.4113,207.38,1.03005,88.59,86.005
1998-03-06,0.66825,0.57835,1.08,1.6355,1.41845,1.491,127.685,1.15545,1.61615,2.44745,0.94775,0.9964,85.44,1.8674,2.82785,0.82035,0.8623,73.945,0.66035,1.5317,1.6103,138.085,2.31955,2.43855,209.11,1.05115,90.15,85.755
1998-03-13,0.67705,0.58715,1.0912,1.6715,1.41255,1.4755,127.85,1.1531,1.6117,2.46875,0.95635,0.999,86.56,1.85845,2.84685,0.82935,0.8663,75.125,0.6528,1.5414,1.61005,139.505,2.3611,2.4663,213.87,1.04455,90.51,86.645
1998-03-20,0.66495,0.56305,1.0847,1.6685,1.41905,1.4985,130.45,1.181,1.63125,2.5092,0.9436,0.9964,86.74,1.9265,2.96335,0.799,0.8437,73.45,0.6501,1.53925,1.6254,141.495,2.3677,2.50025,217.66,1.056,91.93,87.055
1998-03-27,0.67225,0.55935,1.088,1.6827,1.41675,1.4965,130.325,1.2018,1.61845,2.5031,0.9524,1.006,87.61,1.9451,3.0083,0.79245,0.8371,72.9,0.6466,1.5414,1.6282,141.795,2.38395,2.5182,219.3,1.0563,91.99,87.085
1998-04-03,0.65705,0.55095,1.0747,1.6578,1.41995,1.5267,135.175,1.1926,1.63565,2.5231,0.933,1.0031,88.82,1.95065,3.009,0.78235,0.8411,74.475,0.6483,1.526,1.6407,145.275,2.354,2.531,224.09,1.07515,95.2,88.545
1998-04-10,0.656,0.5538,1.0882,1.674,1.4265,1.5152,128.67,1.18455,1.65885,2.55185,0.93575,0.994,84.41,1.96495,3.02275,0.79,0.83915,71.26,0.65005,1.55235,1.6488,140.015,2.38795,2.53645,215.39,1.0622,90.2,84.915
1998-04-17,0.65025,0.557,1.0974,1.6845,1.4287,1.501,131.75,1.1674,1.68765,2.59055,0.929,0.976,85.67,1.9702,3.02425,0.7958,0.83605,73.385,0.6515,1.56785,1.6472,144.585,2.40665,2.5284,221.93,1.0506,92.22,87.775
1998-04-24,0.65085,0.55865,1.1031,1.6679,1.43435,1.491,131.155,1.16505,1.69485,2.56265,0.93355,0.9704,85.36,1.9746,2.9856,0.8013,0.8329,73.27,0.6614,1.5822,1.6447,144.675,2.39235,2.48685,218.75,1.0395,91.44,87.965
1998-05-01,0.64855,0.55335,1.1087,1.6667,1.43375,1.492,133.425,1.17205,1.7095,2.56985,0.92985,0.9676,86.53,2.0036,3.012,0.79335,0.8256,73.83,0.6652,1.5896,1.6542,147.925,2.38965,2.4867,222.38,1.04065,93.06,89.425
1998-05-08,0.63555,0.54315,1.1123,1.637,1.43635,1.48075,132.875,1.1701,1.75015,2.5757,0.9129,0.9411,84.45,2.04785,3.0139,0.78015,0.80425,72.17,0.6795,1.59765,1.64705,147.795,2.3513,2.42395,217.52,1.03095,92.51,89.735
1998-05-15,0.62625,0.53415,1.103,1.6265,1.44845,1.487,134.47,1.17245,1.7613,2.5972,0.9071,0.9312,84.21,2.065,3.04505,0.77365,0.7943,71.825,0.67815,1.5976,1.6402,148.325,2.3559,2.4186,218.72,1.0266,92.84,90.435
1998-05-22,0.62745,0.53435,1.1245,1.6305,1.44905,1.4635,135.85,1.17425,1.7922,2.5986,0.9092,0.9183,85.24,2.10445,3.05135,0.7743,0.782,72.595,0.68965,1.62945,1.6457,152.765,2.36265,2.38625,221.5,1.01,93.75,92.825
1998-05-29,0.62295,0.53415,1.1029,1.6305,1.45655,1.483,138.8,1.16625,1.77045,2.61735,0.90735,0.92385,86.47,2.0648,3.05255,0.77805,0.79215,74.14,0.6764,1.6064,1.6356,153.085,2.3749,2.41805,226.31,1.01815,95.29,93.595
1998-06-05,0.60225,0.51295,1.1105,1.6339,1.45795,1.47755,139.9,1.1741,1.8439,2.713,0.87805,0.88985,84.25,2.16495,3.18535,0.74785,0.75795,71.765,0.67965,1.61905,1.6408,155.355,2.38215,2.41415,228.58,1.01345,95.96,94.685
1998-06-12,0.58965,0.50075,1.0937,1.6338,1.46645,1.4977,144.2,1.17755,1.85485,2.7708,0.8647,0.8831,85.03,2.18415,3.2627,0.73435,0.74995,72.205,0.6694,1.60385,1.638,157.715,2.39585,2.44695,235.59,1.0213,98.33,96.285
1998-06-19,0.6144,0.522,1.1062,1.672,1.47125,1.498,137.105,1.177,1.80045,2.72135,0.9039,0.92035,84.24,2.11915,3.20305,0.768,0.78195,71.57,0.6616,1.6275,1.6571,151.665,2.45995,2.50465,229.24,1.0182,93.19,91.525
1998-06-26,0.60275,0.507,1.0942,1.6627,1.46975,1.5275,142.15,1.18885,1.81535,2.75855,0.8859,0.9207,85.68,2.1582,3.2795,0.74515,0.77445,72.07,0.6581,1.6082,1.6714,155.545,2.44375,2.5398,236.35,1.0393,96.72,93.065
1998-07-03,0.61845,0.51835,1.088,1.6475,1.46815,1.53,139.425,1.1931,1.75925,2.6639,0.908,0.9462,86.23,2.099,3.17835,0.76105,0.7931,72.27,0.6604,1.59735,1.6646,151.695,2.41875,2.5207,229.7,1.0421,94.97,91.125
1998-07-10,0.61485,0.51575,1.0888,1.6305,1.47825,1.5365,141.375,1.19215,1.77085,2.6519,0.9089,0.9447,86.92,2.1111,3.1614,0.76245,0.79245,72.915,0.6678,1.6095,1.67295,153.925,2.41025,2.50525,230.51,1.0394,95.64,92.015
1998-07-17,0.62785,0.52785,1.10475,1.6445,1.48795,1.5025,139.65,1.18945,1.76555,2.62055,0.93475,0.94335,87.55,2.10005,3.117,0.78585,0.7931,73.605,0.6737,1.6504,1.6655,154.585,2.4496,2.47205,229.44,1.0092,93.66,92.815
1998-07-24,0.61645,0.51715,1.1096,1.6595,1.49955,1.496,141.7,1.192,1.79995,2.692,0.9244,0.9222,87.35,2.1456,3.20895,0.77545,0.77365,73.28,0.6686,1.6639,1.66,157.235,2.4885,2.4826,235.15,0.9976,94.5,94.715
1998-07-31,0.60605,0.51095,1.1095,1.63405,1.51275,1.489,144.8,1.1861,1.8307,2.69625,0.9168,0.9024,87.76,2.17145,3.19805,0.77295,0.7608,73.985,0.679,1.6784,1.652,160.655,2.4719,2.4331,236.61,0.9843,95.72,97.245
1998-08-07,0.60025,0.50975,1.1088,1.62905,1.52135,1.4955,146.225,1.17755,1.8472,2.71395,0.9132,0.89765,87.77,2.17515,3.19575,0.7755,0.76235,74.54,0.68065,1.68685,1.6582,162.135,2.47835,2.43625,238.21,0.983,96.12,97.775
1998-08-14,0.59425,0.50395,1.0949,1.61675,1.51675,1.5072,146.45,1.1792,1.8425,2.72065,0.9011,0.89565,87.03,2.1726,3.20815,0.76435,0.75955,73.805,0.6772,1.6607,1.6502,160.345,2.4522,2.4368,236.77,0.994,96.58,97.165
1998-08-21,0.58225,0.49285,1.0984,1.6375,1.54395,1.50245,144.605,1.18135,1.88645,2.81235,0.89895,0.8748,84.18,2.2287,3.3225,0.76095,0.74045,71.26,0.6708,1.69585,1.6503,158.815,2.5282,2.46025,236.76,0.9731,93.65,96.235
1998-08-28,0.5665,0.49335,1.1167,1.6805,1.562,1.4405,141.8,1.14825,1.97125,2.9665,0.88485,0.816,80.33,2.2635,3.4063,0.7706,0.71065,69.955,0.6645,1.74425,1.6086,158.345,2.62495,2.42075,238.29,0.9222,90.78,98.435
1998-09-04,0.5885,0.50695,1.1381,1.6705,1.5205,1.425,133.75,1.1609,1.9339,2.83855,0.89485,0.8386,78.71,2.245,3.2952,0.7708,0.72245,67.805,0.6813,1.7305,1.6218,152.225,2.54,2.38045,223.43,0.9372,87.96,93.855
1998-09-11,0.59875,0.51915,1.1587,1.6735,1.51375,1.3913,130.95,1.15335,1.9352,2.795,0.90635,0.83305,78.41,2.23195,3.22355,0.78585,0.72225,67.98,0.6924,1.75395,1.6121,151.735,2.53325,2.32835,219.14,0.9191,86.51,94.125
1998-09-18,0.58725,0.50415,1.16255,1.6835,1.52375,1.394,132.675,1.1648,1.97965,2.86675,0.89485,0.81865,77.91,2.306,3.3393,0.7682,0.70275,66.89,0.69055,1.77145,1.6206,154.245,2.56525,2.3468,223.36,0.91485,87.07,95.175
1998-09-25,0.58595,0.49335,1.1718,1.699,1.51225,1.3863,136.165,1.18765,1.9998,2.8996,0.8861,0.8123,79.79,2.3752,3.4438,0.74605,0.68395,67.18,0.6897,1.77205,1.62445,159.555,2.5693,2.35535,231.34,0.9167,90.04,98.225
1998-10-02,0.59595,0.50085,1.1957,1.69915,1.5445,1.3555,135.55,1.18985,2.0064,2.85115,0.92045,0.8084,80.78,2.38735,3.39255,0.7736,0.6794,67.89,0.7037,1.84675,1.62195,162.075,2.6243,2.3049,230.32,0.8783,87.76,99.925
1998-10-09,0.6147,0.524,1.2115,1.7055,1.5425,1.3215,116.65,1.1731,1.9709,2.77455,0.9482,0.81235,71.7,2.31205,3.25475,0.80825,0.69245,61.125,0.71035,1.86875,1.601,141.325,2.63075,2.2538,198.95,0.8567,75.62,88.275
1998-10-16,0.63515,0.53615,1.2167,1.7025,1.545,1.31925,115.27,1.18465,1.91565,2.68045,0.9813,0.8379,73.21,2.2693,3.1754,0.82835,0.7073,61.8,0.7147,1.8798,1.60515,140.245,2.63035,2.246,196.25,0.85385,74.61,87.375
1998-10-23,0.61925,0.5261,1.2015,1.6888,1.5431,1.339,118.07,1.17705,1.94025,2.7272,0.9556,0.82915,73.11,2.2838,3.21,0.8118,0.7044,62.115,0.71145,1.85405,1.6088,141.865,2.606,2.2613,199.4,0.8677,76.51,88.175
1998-10-30,0.62365,0.52935,1.1887,1.67495,1.5427,1.35115,115.85,1.17815,1.90605,2.6857,0.96215,0.84265,72.4,2.2456,3.16415,0.8166,0.7152,61.325,0.7097,1.8338,1.6061,137.995,2.58395,2.26315,194.04,0.87585,75.25,85.915
1998-11-06,0.63555,0.53915,1.1745,1.6613,1.533,1.378,119.1,1.1788,1.848,2.6143,0.9743,0.8758,75.66,2.17845,3.0817,0.8265,0.743,64.185,0.7069,1.80055,1.6185,139.825,2.5471,2.2896,197.8,0.89895,77.66,86.395
1998-11-13,0.63675,0.53715,1.1675,1.664,1.5495,1.38835,122.805,1.18545,1.8335,2.6133,0.98665,0.884,78.2,2.17355,3.09785,0.8323,0.74575,65.965,0.7016,1.80905,1.6209,143.375,2.5784,2.3102,204.35,0.89595,79.25,88.455
1998-11-20,0.64315,0.53635,1.1617,1.6557,1.5475,1.3935,120.4,1.19915,1.80625,2.57435,0.9953,0.89625,77.44,2.16595,3.08695,0.83,0.7474,64.58,0.70165,1.79775,1.61885,139.865,2.5622,2.3072,199.35,0.9005,77.8,86.405
1998-11-27,0.63325,0.52925,1.1488,1.6538,1.5343,1.4123,123.04,1.1965,1.81415,2.6116,0.9716,0.89435,77.92,2.1706,3.1248,0.812,0.74745,65.12,0.69465,1.7626,1.62245,141.345,2.5374,2.33565,203.48,0.9205,80.19,87.125
1998-12-04,0.61665,0.52095,1.1716,1.6625,1.5345,1.3675,118.705,1.1837,1.89995,2.6976,0.94625,0.84325,73.24,2.24895,3.1913,0.7994,0.7124,61.875,0.7043,1.79785,1.60215,139.155,2.5511,2.2735,197.46,0.8912,77.4,86.855
1998-12-11,0.62095,0.5233,1.1906,1.6892,1.542,1.3285,116.575,1.1866,1.9174,2.7203,0.95735,0.82495,72.39,2.2752,3.22795,0.8068,0.6952,61.005,0.7048,1.8356,1.58175,138.795,2.6043,2.2441,196.92,0.8615,75.61,87.745
1998-12-18,0.62005,0.52115,1.1797,1.6817,1.544,1.3483,116.13,1.1898,1.9026,2.7122,0.9574,0.8362,71.96,2.26365,3.22615,0.8047,0.70265,60.52,0.7015,1.82145,1.5906,136.995,2.5959,2.26795,195.25,0.87345,75.16,86.055
1998-12-25,0.61,0.523,1.16725,1.6723,1.5515,1.3742,116.575,1.16635,1.9135,2.74145,0.9464,0.8383,71.11,2.2318,3.1975,0.81145,0.71875,60.97,0.69795,1.811,1.60405,136.075,2.5946,2.2981,194.95,0.8857,75.14,84.835
1999-01-01,0.6125,0.5262,1.1723,1.65415,1.5305,1.374,113.25,1.164,1.91395,2.70065,0.93745,0.8416,69.37,2.2279,3.14355,0.80535,0.72295,59.595,0.7087,1.7942,1.61075,132.765,2.53165,2.2728,187.33,0.89775,74.0,82.425
1999-01-08,0.63485,0.54145,1.1575,1.6423,1.5126,1.3945,111.03,1.1727,1.8233,2.5869,0.9603,0.8853,70.49,2.1382,3.0337,0.8188,0.75495,60.105,0.7048,1.75085,1.61415,128.515,2.48415,2.2902,182.34,0.92195,73.4,79.615
1999-01-15,0.63325,0.54015,1.15575,1.6503,1.5258,1.384,114.015,1.17235,1.82495,2.6061,0.9662,0.87645,72.2,2.1395,3.0553,0.8242,0.74755,61.585,0.70025,1.7633,1.5994,131.76,2.518,2.284,188.16,0.90705,74.72,82.385
1999-01-22,0.63375,0.53655,1.159,1.6563,1.518,1.3817,114.47,1.1816,1.8276,2.6139,0.962,0.87565,72.55,2.1595,3.08695,0.8146,0.74125,61.42,0.6993,1.75825,1.60035,132.6,2.5146,2.2885,189.6,0.9102,75.42,82.855
1999-01-29,0.63055,0.53955,1.13655,1.64575,1.5105,1.4153,116.25,1.16865,1.8025,2.61005,0.95245,0.8924,73.3,2.10645,3.05025,0.815,0.76365,62.725,0.6906,1.71675,1.60855,132.125,2.4859,2.32925,191.32,0.93695,76.96,82.135
1999-02-05,0.65105,0.54925,1.12675,1.6325,1.4905,1.4218,113.225,1.1853,1.72995,2.5075,0.9704,0.92565,73.68,2.05065,2.97225,0.81875,0.78095,62.155,0.6899,1.67875,1.60135,127.575,2.43325,2.3211,184.74,0.95395,75.92,79.595
1999-02-12,0.64685,0.54865,1.1306,1.634,1.4912,1.414,114.1,1.179,1.7477,2.52605,0.9649,0.91495,73.8,2.06015,2.9782,0.81815,0.7758,62.6,0.69175,1.68655,1.59825,128.99,2.43665,2.3105,186.44,0.94855,76.49,80.635
1999-02-19,0.63945,0.54335,1.10765,1.62225,1.487,1.4455,121.08,1.17685,1.73135,2.53575,0.9509,0.9243,77.42,2.0382,2.98565,0.8082,0.7854,65.79,0.68275,1.6468,1.6011,134.115,2.4131,2.34495,196.42,0.9721,81.43,83.765
1999-02-26,0.61875,0.52255,1.1025,1.603,1.508,1.447,118.975,1.1841,1.78185,2.5899,0.9331,0.89535,73.62,2.10985,3.06765,0.788,0.75615,62.17,0.68795,1.66255,1.59535,131.17,2.41655,2.3188,190.72,0.95955,78.9,82.225
1999-03-05,0.62805,0.53085,1.08325,1.6067,1.5183,1.4687,122.8,1.18315,1.7248,2.55825,0.9536,0.9224,77.12,2.0406,3.02665,0.806,0.77955,65.19,0.6742,1.6447,1.59095,133.025,2.4401,2.35945,197.3,0.96735,80.88,83.625
1999-03-12,0.63595,0.53875,1.0912,1.6315,1.5243,1.466,118.75,1.1805,1.71585,2.56545,0.9694,0.9323,75.52,2.0256,3.0285,0.8212,0.78985,63.975,0.6688,1.6633,1.5997,129.58,2.4869,2.39175,193.74,0.96175,77.9,81.005
1999-03-19,0.63015,0.53225,1.08995,1.6283,1.5153,1.4664,117.15,1.18375,1.73,2.584,0.9549,0.9241,73.79,2.0486,3.06045,0.8064,0.7806,62.355,0.66955,1.6516,1.599,127.655,2.46735,2.38805,190.76,0.96775,77.28,79.855
1999-03-26,0.63495,0.5351,1.07695,1.6237,1.5137,1.4795,120.25,1.1866,1.6961,2.5572,0.9611,0.9394,76.35,2.0126,3.0344,0.8102,0.7917,64.345,0.6635,1.6306,1.59335,129.505,2.45845,2.40135,195.25,0.97745,79.44,81.275
1999-04-02,0.63465,0.53385,1.07945,1.6035,1.495,1.4805,120.775,1.18885,1.7009,2.5266,0.9488,0.9396,76.65,2.022,3.00365,0.7981,0.7904,64.475,0.6732,1.61375,1.59815,130.375,2.39725,2.37395,193.66,0.9903,80.79,81.575
1999-04-09,0.63125,0.53555,1.08045,1.6075,1.5003,1.4834,120.9,1.1787,1.7116,2.5465,0.9471,0.9364,76.32,2.01745,3.0016,0.8035,0.79445,64.75,0.67215,1.621,1.60275,130.63,2.41175,2.3846,194.35,0.9887,80.58,81.505
1999-04-16,0.64715,0.54465,1.07115,1.6132,1.4782,1.49655,117.77,1.1882,1.6552,2.49275,0.9566,0.9685,76.21,1.9667,2.9619,0.8051,0.8151,64.14,0.664,1.5834,1.60305,126.15,2.38465,2.41425,189.99,1.0124,79.67,78.695
1999-04-23,0.6517,0.5484,1.0605,1.6155,1.4755,1.5088,119.25,1.18835,1.6273,2.4789,0.96155,0.9833,77.72,1.9338,2.94585,0.80915,0.8274,65.395,0.65645,1.56475,1.6001,126.465,2.38365,2.43745,192.65,1.0226,80.82,79.035
1999-04-30,0.6615,0.55885,1.057,1.6095,1.4565,1.524,119.5,1.18365,1.59785,2.4331,0.96345,1.0081,79.05,1.8914,2.88,0.814,0.8517,66.78,0.6567,1.53955,1.6109,126.31,2.34425,2.45285,192.34,1.0463,82.05,78.415
1999-05-07,0.67215,0.56085,1.07565,1.6295,1.4576,1.4949,120.805,1.19845,1.6003,2.42435,0.9797,1.0048,81.2,1.9179,2.9054,0.8175,0.8384,67.755,0.66015,1.5679,1.608,129.945,2.37515,2.43595,196.85,1.0256,82.88,80.815
1999-05-14,0.66395,0.55645,1.06575,1.619,1.4643,1.50275,122.855,1.1932,1.60515,2.43845,0.9722,0.99775,81.57,1.91525,2.9095,0.8148,0.8362,68.365,0.65825,1.5606,1.60155,130.935,2.3707,2.43295,198.9,1.02625,83.9,81.755
1999-05-21,0.65755,0.54445,1.05905,1.6006,1.4608,1.5165,123.97,1.20775,1.6106,2.4342,0.96055,0.9972,81.52,1.9452,2.93985,0.7953,0.8257,67.495,0.66165,1.5471,1.60605,131.29,2.33815,2.4273,198.43,1.0381,84.86,81.745
1999-05-28,0.65235,0.53545,1.04295,1.60145,1.47155,1.52795,121.485,1.21835,1.59875,2.4549,0.95995,0.99675,79.25,1.9478,2.99085,0.7879,0.81815,65.05,0.65125,1.53475,1.5936,126.705,2.3566,2.44695,194.55,1.03835,82.56,79.505
1999-06-04,0.65895,0.53415,1.0376,1.6103,1.4701,1.5321,122.2,1.23365,1.57465,2.44375,0.9687,1.0096,80.52,1.94255,3.0147,0.78525,0.8184,65.27,0.64435,1.52535,1.5897,126.795,2.3673,2.46715,196.78,1.0422,83.12,79.755
1999-06-11,0.66555,0.54015,1.05165,1.61695,1.462,1.51635,117.945,1.23215,1.5801,2.4295,0.973,1.00925,78.5,1.9453,2.9935,0.7897,0.81905,63.705,0.6499,1.53755,1.59345,124.035,2.364,2.45185,190.71,1.03715,80.67,77.785
1999-06-18,0.65225,0.53125,1.0395,1.59685,1.464,1.5375,120.425,1.22775,1.5937,2.4482,0.9549,1.0028,78.55,1.9567,3.00585,0.77775,0.81675,63.975,0.651,1.52185,1.5982,125.185,2.3378,2.45515,192.3,1.0502,82.26,78.325
1999-06-25,0.66205,0.53505,1.04295,1.58745,1.46655,1.53305,121.395,1.23735,1.57535,2.3978,0.97095,1.01495,80.37,1.94925,2.96695,0.7847,0.82025,64.955,0.657,1.52955,1.5989,126.605,2.32805,2.43365,192.71,1.04535,82.78,79.185
1999-07-02,0.66845,0.53195,1.02475,1.5787,1.4639,1.5678,120.97,1.2566,1.53305,2.36175,0.9785,1.048,80.86,1.9264,2.9678,0.7787,0.834,64.35,0.6491,1.50015,1.6066,123.965,2.31105,2.4751,190.98,1.071,82.64,77.155
1999-07-09,0.66605,0.52765,1.02,1.5487,1.4715,1.57575,122.37,1.2623,1.5314,2.3252,0.9801,1.0495,81.5,1.9331,2.9351,0.77645,0.83145,64.57,0.65865,1.50095,1.60725,124.82,2.2789,2.44035,189.51,1.07085,83.16,77.655
1999-07-16,0.6606,0.52385,1.02005,1.5625,1.4833,1.57485,120.99,1.26105,1.5451,2.36525,0.97985,1.04035,79.93,1.9472,2.98275,0.777,0.82495,63.38,0.6528,1.51305,1.6064,123.495,2.31765,2.46075,189.05,1.0617,81.57,76.825
1999-07-23,0.64825,0.53135,1.0515,1.5785,1.5067,1.527,116.52,1.22,1.6221,2.435,0.9767,0.9899,75.53,1.97895,2.9707,0.8006,0.8114,61.915,0.66615,1.5843,1.60565,122.52,2.37835,2.41035,183.93,1.01345,77.33,76.305
1999-07-30,0.65085,0.53025,1.07075,1.6215,1.507,1.4906,114.55,1.22745,1.64515,2.49135,0.9808,0.97015,74.55,2.0193,3.058,0.7991,0.7904,60.74,0.66035,1.6136,1.59605,122.655,2.4436,2.417,185.74,0.9891,76.01,76.845
1999-08-06,0.6532,0.5288,1.0733,1.6084,1.5036,1.4897,114.84,1.23525,1.64315,2.46235,0.98215,0.97305,75.01,2.0297,3.04165,0.7951,0.78775,60.73,0.6673,1.61385,1.5989,123.255,2.41835,2.39605,184.71,0.99075,76.38,77.085
1999-08-13,0.65275,0.53005,1.0563,1.6045,1.4778,1.5157,115.76,1.2315,1.6202,2.4581,0.9646,0.9894,75.56,1.99285,3.02705,0.7833,0.8034,61.385,0.6585,1.561,1.6014,122.41,2.37115,2.43195,185.74,1.02565,78.36,76.405
1999-08-20,0.6358,0.5319,1.06755,1.6145,1.496,1.49505,111.245,1.19535,1.67905,2.5393,0.95115,0.95055,70.73,2.00705,3.03535,0.79575,0.7952,59.17,0.6612,1.59705,1.596,118.76,2.41525,2.41375,179.61,0.9994,74.36,74.405
1999-08-27,0.63195,0.51325,1.0465,1.588,1.489,1.5282,111.45,1.23125,1.656,2.51285,0.941,0.96575,70.43,2.03895,3.094,0.76425,0.78435,57.205,0.659,1.55825,1.5993,116.635,2.36455,2.4268,176.98,1.0263,74.85,72.925
1999-09-03,0.6457,0.5189,1.06125,1.603,1.4906,1.507,109.9,1.24435,1.64535,2.4826,0.96145,0.97305,70.96,2.0452,3.08925,0.77345,0.78195,57.03,0.66205,1.5819,1.5993,116.63,2.38945,2.41575,176.17,1.011,73.73,72.925
1999-09-10,0.65155,0.53255,1.03615,1.6187,1.47455,1.55075,108.825,1.22345,1.59105,2.4844,0.96075,1.01465,70.93,1.94545,3.03955,0.7853,0.82585,57.98,0.64045,1.52785,1.60755,112.84,2.38685,2.5102,176.16,1.05165,73.82,70.175
1999-09-17,0.64685,0.52515,1.04245,1.6235,1.4714,1.541,107.175,1.232,1.6116,2.50985,0.9518,0.9968,69.32,1.9851,3.0921,0.7726,0.8091,56.27,0.6421,1.53365,1.6064,111.725,2.38845,2.5018,174.0,1.0473,72.84,69.545
1999-09-24,0.65055,0.517,1.0439,1.64325,1.4715,1.5339,103.92,1.25885,1.603,2.52475,0.95775,0.9985,67.66,2.01845,3.17845,0.76075,0.7929,53.755,0.6349,1.5355,1.60015,108.475,2.41805,2.52025,170.86,1.0423,70.64,67.815
1999-10-01,0.6562,0.5168,1.07205,1.6543,1.4745,1.4847,105.0,1.26975,1.63375,2.52105,0.96755,0.97425,68.9,2.0745,3.20105,0.76205,0.76725,54.265,0.6482,1.5809,1.5918,112.565,2.43925,2.45645,173.7,1.0069,71.21,70.725
1999-10-08,0.65455,0.51355,1.06345,1.6525,1.4708,1.501,107.42,1.27455,1.62415,2.52465,0.9627,0.98245,70.29,2.0708,3.2178,0.75545,0.77085,55.15,0.64335,1.56425,1.5957,114.175,2.4308,2.4804,177.48,1.02055,73.01,71.555
1999-10-15,0.64745,0.5105,1.08865,1.6689,1.488,1.4561,105.35,1.26825,1.68235,2.57695,0.9634,0.94275,68.26,2.1341,3.2664,0.7596,0.74335,53.825,0.65295,1.62095,1.58635,114.7,2.48125,2.4295,175.67,0.97855,70.86,72.405
1999-10-22,0.64875,0.51525,1.06855,1.6548,1.477,1.4953,105.925,1.2591,1.6471,2.55045,0.9582,0.9701,68.66,2.0757,3.21145,0.76095,0.7706,54.555,0.6462,1.5795,1.5982,113.14,2.4434,2.47495,175.2,1.0128,71.72,70.785
1999-10-29,0.63865,0.50865,1.05505,1.6435,1.4704,1.521,104.125,1.25135,1.652,2.5737,0.93595,0.9675,66.21,2.0742,3.2315,0.7477,0.7736,52.995,0.64185,1.5509,1.6042,109.865,2.41625,2.5002,171.24,1.03455,70.75,68.485
1999-11-05,0.6393,0.51335,1.04155,1.6194,1.4685,1.548,106.05,1.24535,1.6292,2.5332,0.93885,0.98995,67.78,2.02895,3.15475,0.75395,0.79465,54.44,0.6431,1.5295,1.6123,110.435,2.3782,2.507,171.72,1.05415,72.19,68.495
1999-11-12,0.64485,0.51735,1.0319,1.6158,1.4627,1.5568,105.28,1.24645,1.6002,2.5057,0.9432,1.0039,67.88,1.9946,3.1232,0.75685,0.80545,54.46,0.6386,1.5096,1.60625,108.61,2.36375,2.51545,170.1,1.0643,71.97,67.615
1999-11-19,0.63885,0.50985,1.03075,1.6205,1.4617,1.5557,106.35,1.25375,1.61375,2.5369,0.9338,0.9939,67.94,2.02205,3.17875,0.7454,0.7932,54.225,0.6361,1.50725,1.60385,109.63,2.36945,2.5213,172.35,1.0643,72.75,68.355
1999-11-26,0.63485,0.51165,1.01665,1.6067,1.4686,1.5776,101.775,1.2408,1.60145,2.53085,0.93235,1.00155,64.59,1.98765,3.14025,0.75125,0.80715,52.07,0.6328,1.4932,1.604,103.45,2.35895,2.53475,163.52,1.07425,69.28,64.495
1999-12-03,0.63215,0.50415,1.0024,1.6004,1.4798,1.5913,102.71,1.2539,1.58545,2.53135,0.9354,1.00595,64.93,1.9881,3.1741,0.746,0.8025,51.785,0.6263,1.4832,1.59495,102.95,2.368,2.5464,164.36,1.07545,69.42,64.555
1999-12-10,0.63525,0.49495,1.01285,1.62075,1.4765,1.5813,102.205,1.2837,1.5944,2.55135,0.93795,1.0045,64.93,2.04675,3.2746,0.7308,0.7827,50.59,0.62475,1.4955,1.60165,103.52,2.39305,2.56285,165.65,1.071,69.22,64.635
1999-12-17,0.6427,0.50765,1.00815,1.6041,1.478,1.5896,103.075,1.26605,1.5686,2.49585,0.94995,1.02165,66.26,1.98595,3.15985,0.75015,0.80695,52.365,0.6285,1.49005,1.6026,103.93,2.3704,2.5499,165.37,1.0755,69.74,64.845
1999-12-24,0.643,0.5152,1.01305,1.61505,1.4674,1.58595,102.915,1.24805,1.5755,2.51175,0.94355,1.01975,66.17,1.9663,3.1348,0.756,0.81705,53.025,0.62725,1.48655,1.60665,104.26,2.36995,2.5614,166.21,1.0808,70.13,64.895
1999-12-31,0.65665,0.5237,1.0075,1.6181,1.446,1.5907,102.26,1.25385,1.5343,2.4642,0.94955,1.0445,67.15,1.9238,3.08975,0.7573,0.83305,53.555,0.6226,1.45685,1.6026,103.03,2.33975,2.5739,165.47,1.10005,70.72,64.285
2000-01-07,0.65505,0.51805,1.02915,1.6387,1.4558,1.56475,105.365,1.26445,1.5711,2.50165,0.9539,1.02495,69.0,1.9866,3.1632,0.75425,0.8106,54.595,0.628,1.49825,1.61035,108.445,2.3859,2.56415,172.68,1.07455,72.36,67.315
